Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,41.799200% to 58.00%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.1,
Label,,
TIME,CH1,CH1 Peak Detect
2.78880e-04,0.182,0.178
2.79040e-04,0.182,0.186
2.79200e-04,0.186,0.178
2.79360e-04,0.186,0.186
2.79520e-04,0.186,0.182
2.79680e-04,0.186,0.19
2.79840e-04,0.19,0.186
2.80000e-04,0.19,0.19
2.80160e-04,0.19,0.186
2.80320e-04,0.19,0.194
2.80480e-04,0.194,0.186
2.80640e-04,0.194,0.194
2.80800e-04,0.19,0.186
2.80960e-04,0.19,0.194
2.81120e-04,0.19,0.186
2.81280e-04,0.19,0.194
2.81440e-04,0.19,0.186
2.81600e-04,0.19,0.194
2.81760e-04,0.194,0.186
2.81920e-04,0.19,0.194
2.82080e-04,0.19,0.186
2.82240e-04,0.194,0.194
2.82400e-04,0.19,0.186
2.82560e-04,0.186,0.194
2.82720e-04,0.19,0.186
2.82880e-04,0.19,0.194
2.83040e-04,0.19,0.186
2.83200e-04,0.186,0.194
2.83360e-04,0.186,0.186
2.83520e-04,0.182,0.194
2.83680e-04,0.178,0.182
2.83840e-04,0.178,0.19
2.84000e-04,0.182,0.178
2.84160e-04,0.174,0.186
2.84320e-04,0.178,0.174
2.84480e-04,0.178,0.182
2.84640e-04,0.178,0.174
2.84800e-04,0.178,0.182
2.84960e-04,0.178,0.174
2.85120e-04,0.182,0.182
2.85280e-04,0.182,0.178
2.85440e-04,0.182,0.182
2.85600e-04,0.186,0.178
2.85760e-04,0.186,0.186
2.85920e-04,0.186,0.178
2.86080e-04,0.186,0.186
2.86240e-04,0.186,0.182
2.86400e-04,0.186,0.19
2.86560e-04,0.186,0.182
2.86720e-04,0.186,0.19
2.86880e-04,0.186,0.182
2.87040e-04,0.186,0.19
2.87200e-04,0.186,0.182
2.87360e-04,0.19,0.19
2.87520e-04,0.19,0.182
2.87680e-04,0.186,0.19
2.87840e-04,0.186,0.186
2.88000e-04,0.19,0.19
2.88160e-04,0.186,0.182
2.88320e-04,0.186,0.194
2.88480e-04,0.186,0.182
2.88640e-04,0.186,0.194
2.88800e-04,0.19,0.182
2.88960e-04,0.186,0.19
2.89120e-04,0.186,0.182
2.89280e-04,0.186,0.19
2.89440e-04,0.186,0.182
2.89600e-04,0.186,0.19
2.89760e-04,0.186,0.182
2.89920e-04,0.186,0.19
2.90080e-04,0.186,0.182
2.90240e-04,0.186,0.19
2.90400e-04,0.186,0.182
2.90560e-04,0.186,0.19
2.90720e-04,0.19,0.182
2.90880e-04,0.19,0.19
2.91040e-04,0.19,0.182
2.91200e-04,0.19,0.19
2.91360e-04,0.19,0.186
2.91520e-04,0.19,0.194
2.91680e-04,0.186,0.186
2.91840e-04,0.19,0.194
2.92000e-04,0.19,0.186
2.92160e-04,0.186,0.194
2.92320e-04,0.19,0.182
2.92480e-04,0.19,0.194
2.92640e-04,0.19,0.186
2.92800e-04,0.19,0.194
2.92960e-04,0.19,0.186
2.93120e-04,0.19,0.194
2.93280e-04,0.19,0.186
2.93440e-04,0.19,0.194
2.93600e-04,0.19,0.186
2.93760e-04,0.19,0.194
2.93920e-04,0.19,0.186
2.94080e-04,0.186,0.194
2.94240e-04,0.186,0.182
2.94400e-04,0.182,0.194
2.94560e-04,0.182,0.182
2.94720e-04,0.186,0.19
2.94880e-04,0.186,0.182
2.95040e-04,0.186,0.186
2.95200e-04,0.186,0.182
2.95360e-04,0.19,0.19
2.95520e-04,0.186,0.182
2.95680e-04,0.186,0.19
2.95840e-04,0.19,0.186
2.96000e-04,0.186,0.19
2.96160e-04,0.186,0.182
2.96320e-04,0.186,0.19
2.96480e-04,0.186,0.182
2.96640e-04,0.186,0.19
2.96800e-04,0.186,0.182
2.96960e-04,0.186,0.186
2.97120e-04,0.19,0.182
2.97280e-04,0.19,0.19
2.97440e-04,0.19,0.182
2.97600e-04,0.19,0.194
2.97760e-04,0.19,0.186
2.97920e-04,0.19,0.194
2.98080e-04,0.194,0.19
2.98240e-04,0.19,0.194
2.98400e-04,0.194,0.186
2.98560e-04,0.19,0.194
2.98720e-04,0.19,0.19
2.98880e-04,0.194,0.198
2.99040e-04,0.19,0.19
2.99200e-04,0.194,0.198
2.99360e-04,0.19,0.186
2.99520e-04,0.19,0.194
2.99680e-04,0.19,0.186
2.99840e-04,0.19,0.194
3.00000e-04,0.19,0.186
3.00160e-04,0.19,0.194
3.00320e-04,0.186,0.186
3.00480e-04,0.186,0.194
3.00640e-04,0.186,0.182
3.00800e-04,0.186,0.19
3.00960e-04,0.186,0.182
3.01120e-04,0.19,0.19
3.01280e-04,0.19,0.182
3.01440e-04,0.194,0.19
3.01600e-04,0.194,0.186
3.01760e-04,0.19,0.194
3.01920e-04,0.19,0.186
3.02080e-04,0.19,0.194
3.02240e-04,0.19,0.186
3.02400e-04,0.19,0.194
3.02560e-04,0.194,0.186
3.02720e-04,0.19,0.194
3.02880e-04,0.19,0.19
3.03040e-04,0.194,0.198
3.03200e-04,0.19,0.186
3.03360e-04,0.19,0.194
3.03520e-04,0.186,0.186
3.03680e-04,0.19,0.194
3.03840e-04,0.19,0.182
3.04000e-04,0.19,0.19
3.04160e-04,0.19,0.186
3.04320e-04,0.19,0.19
3.04480e-04,0.19,0.186
3.04640e-04,0.19,0.194
3.04800e-04,0.19,0.186
3.04960e-04,0.186,0.194
3.05120e-04,0.186,0.186
3.05280e-04,0.186,0.194
3.05440e-04,0.186,0.182
3.05600e-04,0.186,0.19
3.05760e-04,0.19,0.182
3.05920e-04,0.19,0.19
3.06080e-04,0.186,0.182
3.06240e-04,0.19,0.19
3.06400e-04,0.19,0.186
3.06560e-04,0.19,0.194
3.06720e-04,0.198,0.19
3.06880e-04,0.198,0.198
3.07040e-04,0.19,0.19
3.07200e-04,0.194,0.198
3.07360e-04,0.19,0.19
3.07520e-04,0.194,0.198
3.07680e-04,0.19,0.186
3.07840e-04,0.19,0.194
3.08000e-04,0.19,0.186
3.08160e-04,0.19,0.194
3.08320e-04,0.194,0.186
3.08480e-04,0.19,0.194
3.08640e-04,0.19,0.186
3.08800e-04,0.194,0.194
3.08960e-04,0.194,0.186
3.09120e-04,0.19,0.194
3.09280e-04,0.194,0.19
3.09440e-04,0.194,0.194
3.09600e-04,0.19,0.19
3.09760e-04,0.19,0.194
3.09920e-04,0.194,0.19
3.10080e-04,0.194,0.198
3.10240e-04,0.19,0.19
3.10400e-04,0.19,0.198
3.10560e-04,0.19,0.186
3.10720e-04,0.19,0.198
3.10880e-04,0.19,0.186
3.11040e-04,0.186,0.194
3.11200e-04,0.186,0.182
3.11360e-04,0.19,0.19
3.11520e-04,0.186,0.182
3.11680e-04,0.19,0.19
3.11840e-04,0.19,0.186
3.12000e-04,0.19,0.194
3.12160e-04,0.19,0.186
3.12320e-04,0.19,0.194
3.12480e-04,0.186,0.186
3.12640e-04,0.19,0.194
3.12800e-04,0.186,0.186
3.12960e-04,0.19,0.194
3.13120e-04,0.19,0.186
3.13280e-04,0.19,0.194
3.13440e-04,0.19,0.186
3.13600e-04,0.19,0.194
3.13760e-04,0.19,0.186
3.13920e-04,0.19,0.194
3.14080e-04,0.19,0.186
3.14240e-04,0.19,0.194
3.14400e-04,0.19,0.19
3.14560e-04,0.19,0.194
3.14720e-04,0.19,0.186
3.14880e-04,0.19,0.194
3.15040e-04,0.19,0.186
3.15200e-04,0.19,0.194
3.15360e-04,0.19,0.186
3.15520e-04,0.194,0.194
3.15680e-04,0.194,0.19
3.15840e-04,0.194,0.194
3.16000e-04,0.194,0.19
3.16160e-04,0.194,0.198
3.16320e-04,0.19,0.19
3.16480e-04,0.19,0.198
3.16640e-04,0.19,0.19
3.16800e-04,0.19,0.198
3.16960e-04,0.19,0.186
3.17120e-04,0.194,0.194
3.17280e-04,0.194,0.186
3.17440e-04,0.194,0.194
3.17600e-04,0.194,0.19
3.17760e-04,0.194,0.194
3.17920e-04,0.194,0.19
3.18080e-04,0.19,0.198
3.18240e-04,0.194,0.19
3.18400e-04,0.19,0.198
3.18560e-04,0.19,0.186
3.18720e-04,0.186,0.194
3.18880e-04,0.186,0.186
3.19040e-04,0.19,0.194
3.19200e-04,0.19,0.186
3.19360e-04,0.194,0.194
3.19520e-04,0.19,0.186
3.19680e-04,0.19,0.194
3.19840e-04,0.19,0.186
3.20000e-04,0.19,0.194
3.20160e-04,0.19,0.186
3.20320e-04,0.194,0.194
3.20480e-04,0.194,0.19
3.20640e-04,0.19,0.194
3.20800e-04,0.194,0.19
3.20960e-04,0.19,0.198
3.21120e-04,0.19,0.19
3.21280e-04,0.19,0.198
3.21440e-04,0.194,0.19
3.21600e-04,0.194,0.194
3.21760e-04,0.198,0.19
3.21920e-04,0.198,0.198
3.22080e-04,0.198,0.19
3.22240e-04,0.198,0.202
3.22400e-04,0.198,0.194
3.22560e-04,0.194,0.202
3.22720e-04,0.194,0.194
3.22880e-04,0.194,0.202
3.23040e-04,0.19,0.19
3.23200e-04,0.19,0.198
3.23360e-04,0.186,0.186
3.23520e-04,0.186,0.198
3.23680e-04,0.186,0.182
3.23840e-04,0.186,0.194
3.24000e-04,0.186,0.182
3.24160e-04,0.186,0.19
3.24320e-04,0.19,0.182
3.24480e-04,0.186,0.19
3.24640e-04,0.186,0.186
3.24800e-04,0.186,0.19
3.24960e-04,0.19,0.186
3.25120e-04,0.19,0.19
3.25280e-04,0.194,0.186
3.25440e-04,0.194,0.194
3.25600e-04,0.194,0.19
3.25760e-04,0.194,0.194
3.25920e-04,0.198,0.19
3.26080e-04,0.194,0.198
3.26240e-04,0.194,0.19
3.26400e-04,0.198,0.198
3.26560e-04,0.198,0.19
3.26720e-04,0.198,0.198
3.26880e-04,0.198,0.194
3.27040e-04,0.198,0.202
3.27200e-04,0.198,0.194
3.27360e-04,0.198,0.202
3.27520e-04,0.194,0.194
3.27680e-04,0.194,0.202
3.27840e-04,0.198,0.194
3.28000e-04,0.198,0.202
3.28160e-04,0.202,0.194
3.28320e-04,0.202,0.202
3.28480e-04,0.198,0.194
3.28640e-04,0.198,0.202
3.28800e-04,0.198,0.194
3.28960e-04,0.202,0.202
3.29120e-04,0.202,0.194
3.29280e-04,0.202,0.202
3.29440e-04,0.202,0.194
3.29600e-04,0.194,0.206
3.29760e-04,0.198,0.194
3.29920e-04,0.198,0.202
3.30080e-04,0.198,0.194
3.30240e-04,0.198,0.202
3.30400e-04,0.198,0.194
3.30560e-04,0.198,0.202
3.30720e-04,0.198,0.194
3.30880e-04,0.194,0.202
3.31040e-04,0.194,0.194
3.31200e-04,0.198,0.202
3.31360e-04,0.19,0.19
3.31520e-04,0.19,0.202
3.31680e-04,0.19,0.186
3.31840e-04,0.19,0.194
3.32000e-04,0.19,0.186
3.32160e-04,0.186,0.194
3.32320e-04,0.19,0.186
3.32480e-04,0.186,0.19
3.32640e-04,0.186,0.182
3.32800e-04,0.19,0.194
3.32960e-04,0.19,0.186
3.33120e-04,0.194,0.194
3.33280e-04,0.19,0.19
3.33440e-04,0.194,0.194
3.33600e-04,0.194,0.19
3.33760e-04,0.198,0.198
3.33920e-04,0.198,0.19
3.34080e-04,0.198,0.198
3.34240e-04,0.198,0.194
3.34400e-04,0.198,0.202
3.34560e-04,0.198,0.194
3.34720e-04,0.198,0.202
3.34880e-04,0.194,0.194
3.35040e-04,0.194,0.202
3.35200e-04,0.194,0.19
3.35360e-04,0.194,0.198
3.35520e-04,0.194,0.19
3.35680e-04,0.194,0.198
3.35840e-04,0.194,0.19
3.36000e-04,0.19,0.198
3.36160e-04,0.194,0.19
3.36320e-04,0.194,0.198
3.36480e-04,0.194,0.186
3.36640e-04,0.194,0.198
3.36800e-04,0.194,0.19
3.36960e-04,0.194,0.198
3.37120e-04,0.194,0.194
3.37280e-04,0.198,0.198
3.37440e-04,0.198,0.194
3.37600e-04,0.198,0.202
3.37760e-04,0.198,0.194
3.37920e-04,0.198,0.202
3.38080e-04,0.194,0.19
3.38240e-04,0.198,0.198
3.38400e-04,0.198,0.194
3.38560e-04,0.198,0.202
3.38720e-04,0.202,0.194
3.38880e-04,0.202,0.202
3.39040e-04,0.198,0.198
3.39200e-04,0.202,0.206
3.39360e-04,0.202,0.198
3.39520e-04,0.202,0.206
3.39680e-04,0.202,0.198
3.39840e-04,0.202,0.206
3.40000e-04,0.198,0.198
3.40160e-04,0.194,0.206
3.40320e-04,0.194,0.194
3.40480e-04,0.194,0.202
3.40640e-04,0.19,0.19
3.40800e-04,0.19,0.198
3.40960e-04,0.194,0.19
3.41120e-04,0.194,0.194
3.41280e-04,0.194,0.19
3.41440e-04,0.194,0.198
3.41600e-04,0.194,0.19
3.41760e-04,0.194,0.198
3.41920e-04,0.19,0.19
3.42080e-04,0.194,0.198
3.42240e-04,0.194,0.19
3.42400e-04,0.194,0.198
3.42560e-04,0.194,0.19
3.42720e-04,0.19,0.198
3.42880e-04,0.19,0.19
3.43040e-04,0.19,0.198
3.43200e-04,0.19,0.19
3.43360e-04,0.194,0.194
3.43520e-04,0.194,0.186
3.43680e-04,0.198,0.194
3.43840e-04,0.198,0.19
3.44000e-04,0.202,0.202
3.44160e-04,0.202,0.194
3.44320e-04,0.202,0.202
3.44480e-04,0.202,0.198
3.44640e-04,0.202,0.206
3.44800e-04,0.202,0.202
3.44960e-04,0.202,0.206
3.45120e-04,0.198,0.198
3.45280e-04,0.202,0.206
3.45440e-04,0.198,0.198
3.45600e-04,0.194,0.202
3.45760e-04,0.194,0.194
3.45920e-04,0.194,0.202
3.46080e-04,0.194,0.19
3.46240e-04,0.194,0.198
3.46400e-04,0.198,0.19
3.46560e-04,0.194,0.198
3.46720e-04,0.198,0.194
3.46880e-04,0.198,0.202
3.47040e-04,0.194,0.19
3.47200e-04,0.198,0.202
3.47360e-04,0.194,0.194
3.47520e-04,0.19,0.202
3.47680e-04,0.194,0.19
3.47840e-04,0.19,0.198
3.48000e-04,0.186,0.186
3.48160e-04,0.186,0.194
3.48320e-04,0.19,0.186
3.48480e-04,0.194,0.194
3.48640e-04,0.194,0.186
3.48800e-04,0.194,0.194
3.48960e-04,0.198,0.19
3.49120e-04,0.198,0.198
3.49280e-04,0.202,0.19
3.49440e-04,0.202,0.202
3.49600e-04,0.206,0.198
3.49760e-04,0.206,0.206
3.49920e-04,0.202,0.202
3.50080e-04,0.202,0.21
3.50240e-04,0.202,0.198
3.50400e-04,0.202,0.206
3.50560e-04,0.202,0.198
3.50720e-04,0.202,0.206
3.50880e-04,0.202,0.198
3.51040e-04,0.202,0.206
3.51200e-04,0.202,0.198
3.51360e-04,0.202,0.206
3.51520e-04,0.202,0.198
3.51680e-04,0.202,0.206
3.51840e-04,0.198,0.198
3.52000e-04,0.198,0.206
3.52160e-04,0.198,0.194
3.52320e-04,0.202,0.202
3.52480e-04,0.202,0.198
3.52640e-04,0.202,0.206
3.52800e-04,0.202,0.198
3.52960e-04,0.202,0.206
3.53120e-04,0.202,0.198
3.53280e-04,0.202,0.206
3.53440e-04,0.202,0.198
3.53600e-04,0.202,0.206
3.53760e-04,0.198,0.198
3.53920e-04,0.198,0.21
3.54080e-04,0.202,0.198
3.54240e-04,0.198,0.206
3.54400e-04,0.198,0.194
3.54560e-04,0.198,0.202
3.54720e-04,0.198,0.194
3.54880e-04,0.202,0.202
3.55040e-04,0.206,0.198
3.55200e-04,0.202,0.206
3.55360e-04,0.202,0.198
3.55520e-04,0.202,0.206
3.55680e-04,0.202,0.198
3.55840e-04,0.198,0.206
3.56000e-04,0.194,0.198
3.56160e-04,0.198,0.206
3.56320e-04,0.194,0.194
3.56480e-04,0.194,0.202
3.56640e-04,0.194,0.19
3.56800e-04,0.194,0.198
3.56960e-04,0.194,0.19
3.57120e-04,0.198,0.198
3.57280e-04,0.202,0.19
3.57440e-04,0.198,0.202
3.57600e-04,0.202,0.194
3.57760e-04,0.202,0.202
3.57920e-04,0.202,0.198
3.58080e-04,0.206,0.206
3.58240e-04,0.206,0.198
3.58400e-04,0.202,0.206
3.58560e-04,0.202,0.198
3.58720e-04,0.202,0.206
3.58880e-04,0.198,0.198
3.59040e-04,0.198,0.206
3.59200e-04,0.198,0.194
3.59360e-04,0.198,0.202
3.59520e-04,0.198,0.194
3.59680e-04,0.198,0.202
3.59840e-04,0.198,0.194
3.60000e-04,0.202,0.202
3.60160e-04,0.198,0.194
3.60320e-04,0.198,0.202
3.60480e-04,0.202,0.198
3.60640e-04,0.198,0.206
3.60800e-04,0.202,0.198
3.60960e-04,0.202,0.206
3.61120e-04,0.202,0.198
3.61280e-04,0.202,0.206
3.61440e-04,0.206,0.198
3.61600e-04,0.202,0.206
3.61760e-04,0.202,0.198
3.61920e-04,0.202,0.206
3.62080e-04,0.202,0.198
3.62240e-04,0.202,0.206
3.62400e-04,0.202,0.198
3.62560e-04,0.202,0.21
3.62720e-04,0.202,0.202
3.62880e-04,0.202,0.206
3.63040e-04,0.202,0.202
3.63200e-04,0.202,0.21
3.63360e-04,0.202,0.198
3.63520e-04,0.198,0.206
3.63680e-04,0.198,0.198
3.63840e-04,0.198,0.206
3.64000e-04,0.194,0.194
3.64160e-04,0.198,0.202
3.64320e-04,0.198,0.194
3.64480e-04,0.198,0.202
3.64640e-04,0.194,0.19
3.64800e-04,0.198,0.198
3.64960e-04,0.194,0.19
3.65120e-04,0.198,0.198
3.65280e-04,0.198,0.194
3.65440e-04,0.202,0.202
3.65600e-04,0.202,0.194
3.65760e-04,0.202,0.206
3.65920e-04,0.202,0.198
3.66080e-04,0.202,0.206
3.66240e-04,0.202,0.202
3.66400e-04,0.202,0.206
3.66560e-04,0.206,0.198
3.66720e-04,0.202,0.206
3.66880e-04,0.202,0.198
3.67040e-04,0.202,0.206
3.67200e-04,0.202,0.198
3.67360e-04,0.202,0.206
3.67520e-04,0.202,0.198
3.67680e-04,0.202,0.206
3.67840e-04,0.202,0.198
3.68000e-04,0.202,0.206
3.68160e-04,0.206,0.202
3.68320e-04,0.206,0.206
3.68480e-04,0.202,0.202
3.68640e-04,0.202,0.206
3.68800e-04,0.198,0.198
3.68960e-04,0.194,0.206
3.69120e-04,0.194,0.194
3.69280e-04,0.198,0.206
3.69440e-04,0.194,0.19
3.69600e-04,0.194,0.202
3.69760e-04,0.198,0.19
3.69920e-04,0.198,0.202
3.70080e-04,0.202,0.194
3.70240e-04,0.202,0.202
3.70400e-04,0.202,0.194
3.70560e-04,0.206,0.206
3.70720e-04,0.206,0.202
3.70880e-04,0.206,0.21
3.71040e-04,0.206,0.202
3.71200e-04,0.202,0.21
3.71360e-04,0.202,0.202
3.71520e-04,0.202,0.206
3.71680e-04,0.202,0.198
3.71840e-04,0.202,0.206
3.72000e-04,0.202,0.198
3.72160e-04,0.198,0.206
3.72320e-04,0.202,0.198
3.72480e-04,0.206,0.206
3.72640e-04,0.202,0.194
3.72800e-04,0.202,0.206
3.72960e-04,0.202,0.198
3.73120e-04,0.202,0.206
3.73280e-04,0.198,0.198
3.73440e-04,0.198,0.206
3.73600e-04,0.194,0.194
3.73760e-04,0.194,0.202
3.73920e-04,0.194,0.194
3.74080e-04,0.198,0.202
3.74240e-04,0.198,0.194
3.74400e-04,0.198,0.202
3.74560e-04,0.202,0.194
3.74720e-04,0.198,0.202
3.74880e-04,0.198,0.194
3.75040e-04,0.198,0.202
3.75200e-04,0.202,0.194
3.75360e-04,0.202,0.202
3.75520e-04,0.202,0.198
3.75680e-04,0.202,0.206
3.75840e-04,0.202,0.198
3.76000e-04,0.202,0.206
3.76160e-04,0.202,0.198
3.76320e-04,0.202,0.206
3.76480e-04,0.202,0.198
3.76640e-04,0.202,0.206
3.76800e-04,0.202,0.198
3.76960e-04,0.202,0.206
3.77120e-04,0.198,0.198
3.77280e-04,0.202,0.206
3.77440e-04,0.202,0.198
3.77600e-04,0.202,0.206
3.77760e-04,0.202,0.198
3.77920e-04,0.202,0.202
3.78080e-04,0.198,0.198
3.78240e-04,0.194,0.206
3.78400e-04,0.194,0.194
3.78560e-04,0.194,0.202
3.78720e-04,0.194,0.19
3.78880e-04,0.198,0.198
3.79040e-04,0.198,0.19
3.79200e-04,0.198,0.202
3.79360e-04,0.202,0.194
3.79520e-04,0.202,0.202
3.79680e-04,0.206,0.198
3.79840e-04,0.202,0.206
3.80000e-04,0.202,0.198
3.80160e-04,0.198,0.206
3.80320e-04,0.198,0.198
3.80480e-04,0.198,0.206
3.80640e-04,0.194,0.194
3.80800e-04,0.198,0.202
3.80960e-04,0.198,0.194
3.81120e-04,0.202,0.198
3.81280e-04,0.202,0.194
3.81440e-04,0.202,0.202
3.81600e-04,0.206,0.198
3.81760e-04,0.206,0.206
3.81920e-04,0.206,0.202
3.82080e-04,0.206,0.21
3.82240e-04,0.206,0.202
3.82400e-04,0.206,0.21
3.82560e-04,0.206,0.202
3.82720e-04,0.206,0.21
3.82880e-04,0.202,0.202
3.83040e-04,0.202,0.21
3.83200e-04,0.202,0.198
3.83360e-04,0.202,0.206
3.83520e-04,0.202,0.202
3.83680e-04,0.202,0.206
3.83840e-04,0.206,0.202
3.84000e-04,0.206,0.206
3.84160e-04,0.202,0.202
3.84320e-04,0.202,0.21
3.84480e-04,0.202,0.198
3.84640e-04,0.202,0.206
3.84800e-04,0.202,0.198
3.84960e-04,0.202,0.206
3.85120e-04,0.202,0.198
3.85280e-04,0.198,0.206
3.85440e-04,0.202,0.198
3.85600e-04,0.202,0.206
3.85760e-04,0.198,0.194
3.85920e-04,0.202,0.206
3.86080e-04,0.202,0.198
3.86240e-04,0.202,0.206
3.86400e-04,0.202,0.198
3.86560e-04,0.206,0.206
3.86720e-04,0.206,0.198
3.86880e-04,0.206,0.206
3.87040e-04,0.206,0.202
3.87200e-04,0.206,0.21
3.87360e-04,0.206,0.202
3.87520e-04,0.202,0.21
3.87680e-04,0.202,0.202
3.87840e-04,0.206,0.21
3.88000e-04,0.202,0.198
3.88160e-04,0.202,0.206
3.88320e-04,0.202,0.198
3.88480e-04,0.202,0.206
3.88640e-04,0.198,0.194
3.88800e-04,0.202,0.206
3.88960e-04,0.198,0.194
3.89120e-04,0.198,0.202
3.89280e-04,0.198,0.194
3.89440e-04,0.202,0.198
3.89600e-04,0.202,0.194
3.89760e-04,0.202,0.202
3.89920e-04,0.202,0.198
3.90080e-04,0.202,0.206
3.90240e-04,0.206,0.202
3.90400e-04,0.202,0.206
3.90560e-04,0.202,0.202
3.90720e-04,0.202,0.206
3.90880e-04,0.202,0.198
3.91040e-04,0.202,0.206
3.91200e-04,0.202,0.198
3.91360e-04,0.202,0.206
3.91520e-04,0.202,0.198
3.91680e-04,0.202,0.206
3.91840e-04,0.202,0.198
3.92000e-04,0.202,0.206
3.92160e-04,0.202,0.198
3.92320e-04,0.202,0.206
3.92480e-04,0.202,0.198
3.92640e-04,0.202,0.206
3.92800e-04,0.202,0.198
3.92960e-04,0.198,0.206
3.93120e-04,0.198,0.198
3.93280e-04,0.202,0.206
3.93440e-04,0.202,0.198
3.93600e-04,0.198,0.202
3.93760e-04,0.198,0.198
3.93920e-04,0.198,0.202
3.94080e-04,0.202,0.194
3.94240e-04,0.202,0.202
3.94400e-04,0.202,0.198
3.94560e-04,0.202,0.206
3.94720e-04,0.202,0.202
3.94880e-04,0.206,0.21
3.95040e-04,0.202,0.198
3.95200e-04,0.206,0.21
3.95360e-04,0.206,0.202
3.95520e-04,0.202,0.206
3.95680e-04,0.206,0.202
3.95840e-04,0.206,0.206
3.96000e-04,0.206,0.202
3.96160e-04,0.202,0.21
3.96320e-04,0.202,0.202
3.96480e-04,0.198,0.21
3.96640e-04,0.202,0.198
3.96800e-04,0.202,0.206
3.96960e-04,0.198,0.198
3.97120e-04,0.202,0.206
3.97280e-04,0.202,0.198
3.97440e-04,0.198,0.206
3.97600e-04,0.198,0.198
3.97760e-04,0.198,0.206
3.97920e-04,0.198,0.194
3.98080e-04,0.202,0.202
3.98240e-04,0.198,0.198
3.98400e-04,0.202,0.206
3.98560e-04,0.202,0.198
3.98720e-04,0.202,0.206
3.98880e-04,0.206,0.198
3.99040e-04,0.202,0.206
3.99200e-04,0.206,0.202
3.99360e-04,0.206,0.21
3.99520e-04,0.202,0.202
3.99680e-04,0.198,0.21
3.99840e-04,0.198,0.198
4.00000e-04,0.194,0.206
4.00160e-04,0.198,0.194
4.00320e-04,0.198,0.202
4.00480e-04,0.198,0.194
4.00640e-04,0.202,0.202
4.00800e-04,0.202,0.194
4.00960e-04,0.202,0.202
4.01120e-04,0.202,0.198
4.01280e-04,0.198,0.206
4.01440e-04,0.198,0.198
4.01600e-04,0.202,0.206
4.01760e-04,0.202,0.198
4.01920e-04,0.198,0.202
4.02080e-04,0.198,0.194
4.02240e-04,0.194,0.202
4.02400e-04,0.194,0.194
4.02560e-04,0.194,0.202
4.02720e-04,0.198,0.19
4.02880e-04,0.198,0.198
4.03040e-04,0.198,0.19
4.03200e-04,0.202,0.198
4.03360e-04,0.198,0.194
4.03520e-04,0.202,0.202
4.03680e-04,0.198,0.194
4.03840e-04,0.202,0.202
4.04000e-04,0.202,0.198
4.04160e-04,0.198,0.202
4.04320e-04,0.198,0.198
4.04480e-04,0.202,0.206
4.04640e-04,0.202,0.198
4.04800e-04,0.202,0.206
4.04960e-04,0.198,0.198
4.05120e-04,0.198,0.206
4.05280e-04,0.198,0.194
4.05440e-04,0.198,0.202
4.05600e-04,0.202,0.194
4.05760e-04,0.202,0.202
4.05920e-04,0.202,0.198
4.06080e-04,0.202,0.206
4.06240e-04,0.206,0.202
4.06400e-04,0.202,0.206
4.06560e-04,0.202,0.198
4.06720e-04,0.202,0.206
4.06880e-04,0.198,0.198
4.07040e-04,0.198,0.206
4.07200e-04,0.198,0.198
4.07360e-04,0.198,0.206
4.07520e-04,0.198,0.194
4.07680e-04,0.198,0.202
4.07840e-04,0.194,0.194
4.08000e-04,0.194,0.202
4.08160e-04,0.198,0.194
4.08320e-04,0.198,0.202
4.08480e-04,0.198,0.194
4.08640e-04,0.198,0.202
4.08800e-04,0.198,0.198
4.08960e-04,0.194,0.202
4.09120e-04,0.194,0.194
4.09280e-04,0.19,0.202
4.09440e-04,0.194,0.19
4.09600e-04,0.19,0.198
4.09760e-04,0.19,0.19
4.09920e-04,0.194,0.198
4.10080e-04,0.198,0.19
4.10240e-04,0.198,0.198
4.10400e-04,0.202,0.194
4.10560e-04,0.194,0.202
4.10720e-04,0.198,0.194
4.10880e-04,0.202,0.202
4.11040e-04,0.206,0.198
4.11200e-04,0.202,0.206
4.11360e-04,0.202,0.198
4.11520e-04,0.202,0.206
4.11680e-04,0.202,0.202
4.11840e-04,0.202,0.206
4.12000e-04,0.202,0.198
4.12160e-04,0.202,0.206
4.12320e-04,0.202,0.198
4.12480e-04,0.202,0.206
4.12640e-04,0.202,0.198
4.12800e-04,0.206,0.206
4.12960e-04,0.202,0.202
4.13120e-04,0.202,0.21
4.13280e-04,0.202,0.198
4.13440e-04,0.202,0.206
4.13600e-04,0.206,0.198
4.13760e-04,0.202,0.206
4.13920e-04,0.202,0.198
4.14080e-04,0.202,0.206
4.14240e-04,0.202,0.198
4.14400e-04,0.202,0.206
4.14560e-04,0.202,0.198
4.14720e-04,0.202,0.206
4.14880e-04,0.202,0.198
4.15040e-04,0.202,0.206
4.15200e-04,0.202,0.198
4.15360e-04,0.198,0.206
4.15520e-04,0.198,0.194
4.15680e-04,0.198,0.206
4.15840e-04,0.198,0.194
4.16000e-04,0.194,0.202
4.16160e-04,0.194,0.19
4.16320e-04,0.194,0.198
4.16480e-04,0.194,0.19
4.16640e-04,0.198,0.198
4.16800e-04,0.194,0.19
